year,where_coordinates,latitude,longitude,geom_wkt,country,region,best
2018,Barkin Ladi lga,9.54969,8.9344,POINT (8.934400 9.549690),Nigeria,Africa,1
2018,Arghistan district,31.519681,66.552678,POINT (66.552678 31.519681),Afghanistan,Asia,2
2018,Minpa village,18.236864,81.183204,POINT (81.183204 18.236864),India,Asia,2
2018,Giro district,33.063712,68.344562,POINT (68.344562 33.063712),Afghanistan,Asia,7
2018,Ciudad Juárez town,31.739444,-106.486944,POINT (-106.486944 31.739444),Mexico,Americas,6
2018,Koumaga village,13.985170000000002,-4.39916,POINT (-4.399160 13.985170),Mali,Africa,21
2018,Tungushe village,12.042099,13.068708,POINT (13.068708 12.042099),Nigeria,Africa,5
2018,Sunguuni village,0.0050100000000000006,42.6559,POINT (42.655900 0.005010),Somalia,Africa,0
2018,Archi district,36.972465,69.16328399999999,POINT (69.163284 36.972465),Afghanistan,Asia,10
2018,Maydan Shahr town,34.395614,68.866179,POINT (68.866179 34.395614),Afghanistan,Asia,2
2018,Khwajah Qushuri village,36.00288,64.90325,POINT (64.903250 36.002880),Afghanistan,Asia,6
2018,Andar district,33.305842999999996,68.446963,POINT (68.446963 33.305843),Afghanistan,Asia,8
2018,Ciudad Juárez town,31.739444,-106.486944,POINT (-106.486944 31.739444),Mexico,Americas,5
2018,Ciudad Juárez town,31.739444,-106.486944,POINT (-106.486944 31.739444),Mexico,Americas,3
2018,Ciudad Juárez town,31.739444,-106.486944,POINT (-106.486944 31.739444),Mexico,Americas,1
2018,Ibb governorate,14.0,44.166667,POINT (44.166667 14.000000),Yemen (North Yemen),Middle East,3
2018,Koumaga village,13.985170000000002,-4.39916,POINT (-4.399160 13.985170),Mali,Africa,2
2018,Ladha Town,32.561667,69.841111,POINT (69.841111 32.561667),Pakistan,Asia,6
2018,Qaimoh Village,33.719983,75.082382,POINT (75.082382 33.719983),India,Asia,2
2018,Changi village,34.0899,70.4229,POINT (70.422900 34.089900),Afghanistan,Asia,3
2018,Jos-Abuja highway in Plateau state,9.626886,8.744073,POINT (8.744073 9.626886),Nigeria,Africa,6
2018,Chaparhar district,34.290817,70.371911,POINT (70.371911 34.290817),Afghanistan,Asia,1
2018,Ropp village,9.50158,8.92788,POINT (8.927880 9.501580),Nigeria,Africa,18
2018,Galkayo town,6.769722,47.430833,POINT (47.430833 6.769722),Somalia,Africa,0
2018,Doctor Gonzalez municipality,25.857138,-99.939598,POINT (-99.939598 25.857138),Mexico,Americas,0
2018,Barkin Ladi lga,9.54969,8.9344,POINT (8.934400 9.549690),Nigeria,Africa,17
2018,Nahri Sarraj district (Greshk),31.829363,64.608526,POINT (64.608526 31.829363),Afghanistan,Asia,3
2018,Tamarchīn border post,36.6607,45.0933,POINT (45.093300 36.660700),Iran,Middle East,2
2018,Kurra village,9.40066,8.742239999999999,POINT (8.742240 9.400660),Nigeria,Africa,17
2018,Langar village,34.869999,63.456306000000005,POINT (63.456306 34.869999),Afghanistan,Asia,8
2018,Khwaja Sabz Posh district,36.055429,64.978235,POINT (64.978235 36.055429),Afghanistan,Asia,17
2018,Jawaleq village,34.7099,63.362506999999994,POINT (63.362507 34.709900),Afghanistan,Asia,7
2018,Mboro village,7.2638,27.85278,POINT (27.852780 7.263800),South Sudan,Africa,6
2018,Ḩamrīn town,34.5441,44.370149,POINT (44.370149 34.544100),Iraq,Middle East,0
2018,Ruku village,9.41667,8.85,POINT (8.850000 9.416670),Nigeria,Africa,17
2018,Shah Wali Kot district,32.080455,66.007358,POINT (66.007358 32.080455),Afghanistan,Asia,8
2018,Farah province,32.5,62.5,POINT (62.500000 32.500000),Afghanistan,Asia,2
2018,Ropp village,9.50158,8.92788,POINT (8.927880 9.501580),Nigeria,Africa,17
2018,Tooz district,34.803556,44.625437,POINT (44.625437 34.803556),Iraq,Middle East,8
2018,Arare Bridge,0.020658000000000003,42.690373,POINT (42.690373 0.020658),Somalia,Africa,7
2018,As Sa‘dīyah town,34.187488,45.117456,POINT (45.117456 34.187488),Iraq,Middle East,2
2018,Chahar Dara district,36.654765000000005,68.566036,POINT (68.566036 36.654765),Afghanistan,Asia,5
2018,Wata Pur district,34.998476000000004,71.081975,POINT (71.081975 34.998476),Afghanistan,Asia,6
2018,Gorgori village,34.1029,70.40100000000001,POINT (70.401000 34.102900),Afghanistan,Asia,3
2018,Baggari town,7.582215,27.89432,POINT (27.894320 7.582215),South Sudan,Africa,18
2018,Mangondi stream,4.765,28.28833,POINT (28.288330 4.765000),South Sudan,Africa,1
2018,Koumaga village,13.985170000000002,-4.39916,POINT (-4.399160 13.985170),Mali,Africa,2
2018,Fortaleza town,-3.7172199999999997,-38.54306,POINT (-38.543060 -3.717220),Brazil,Americas,2
2018,Kwi village,9.613641000000001,8.847125,POINT (8.847125 9.613641),Nigeria,Africa,1
2018,Qoryoley town,1.7833330000000003,44.533333,POINT (44.533333 1.783333),Somalia,Africa,6
2018,Feyzabad village,36.290894,64.860001,POINT (64.860001 36.290894),Afghanistan,Asia,6
2018,Laḩij governorate,13.166667000000002,44.583332,POINT (44.583332 13.166667),Yemen (North Yemen),Middle East,1
2018,Donets Basin Area,48.15,38.65,POINT (38.650000 48.150000),Ukraine,Europe,1
2018,Kenyam Airport,-4.3866,138.232,POINT (138.232000 -4.386600),Indonesia,Asia,3
2018,San Roque village,11.332321,125.01363300000001,POINT (125.013633 11.332321),Philippines,Asia,6
2018,Marchal village,34.0604,70.7946,POINT (70.794600 34.060400),Afghanistan,Asia,10
2018,Babur village,34.710793,70.958885,POINT (70.958885 34.710793),Afghanistan,Asia,10
2018,Dara-i-Pech district (Manogai),34.95455,70.914272,POINT (70.914272 34.954550),Afghanistan,Asia,6
2018,Balad town,2.35,45.383333,POINT (45.383333 2.350000),Somalia,Africa,2
2018,Andar district,33.305842999999996,68.446963,POINT (68.446963 33.305843),Afghanistan,Asia,3
2018,al-Ḩudaydah governorate,14.917317,43.192787,POINT (43.192787 14.917317),Yemen (North Yemen),Middle East,0
2018,Waygal district,35.227695000000004,71.02837199999999,POINT (71.028372 35.227695),Afghanistan,Asia,10
2018,Hazar Bagh village,35.0022,71.0578,POINT (71.057800 35.002200),Afghanistan,Asia,3
2018,Andar district,33.305842999999996,68.446963,POINT (68.446963 33.305843),Afghanistan,Asia,1
2018,Acapulco town,16.856932999999998,-99.901496,POINT (-99.901496 16.856933),Mexico,Americas,1
2018,‘Amrān governorate,16.230218,43.909835,POINT (43.909835 16.230218),Yemen (North Yemen),Middle East,8
2018,Jabal Marrān,16.798056,43.383333,POINT (43.383333 16.798056),Yemen (North Yemen),Middle East,0
2018,‘Alī Sarāy village,35.097567,44.329855,POINT (44.329855 35.097567),Iraq,Middle East,1
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,41
2018,Kinshasa city,-4.329722,15.315,POINT (15.315000 -4.329722),DR Congo (Zaire),Africa,6
2018,Jilib town,0.49583299999999997,42.772778,POINT (42.772778 0.495833),Somalia,Africa,30
2018,Wanla Weyn town,2.6166669999999996,44.9,POINT (44.900000 2.616667),Somalia,Africa,0
2018,Bria town,6.542330000000001,21.98633,POINT (21.986330 6.542330),Central African Republic,Africa,7
2018,Lagos de Moreno town,21.354834,-101.93705600000001,POINT (-101.937056 21.354834),Mexico,Americas,19
2018,"Chinia town, Chinia sub-district",24.049259,83.631227,POINT (83.631227 24.049259),India,Asia,6
2018,Shahbaz village,33.305096,68.486496,POINT (68.486496 33.305096),Afghanistan,Asia,6
2018,Donetsk Oblast,48.14,37.74,POINT (37.740000 48.140000),Ukraine,Europe,1
2018,Andéramboukane cercle,15.2683,3.4634,POINT (3.463400 15.268300),Mali,Africa,6
2018,Dogo Nahawa village,9.8,8.95,POINT (8.950000 9.800000),Nigeria,Africa,0
2018,Litein town,-0.582137,35.190824,POINT (35.190824 -0.582137),Kenya,Africa,3
2018,Jilib town,0.49583299999999997,42.772778,POINT (42.772778 0.495833),Somalia,Africa,1
2018,Afadé town,12.21979,14.65429,POINT (14.654290 12.219790),Cameroon,Africa,3
2018,Farah town,32.373795,62.1157,POINT (62.115700 32.373795),Afghanistan,Asia,1
2018,Chishti Sharif district,34.447084000000004,63.961771,POINT (63.961771 34.447084),Afghanistan,Asia,10
2018,Regi village,34.866692,63.81669599999999,POINT (63.816696 34.866692),Afghanistan,Asia,12
2018,Gelan district,32.716667,67.633333,POINT (67.633333 32.716667),Afghanistan,Asia,3
2018,Bahrami Shahid district,33.521789,68.048701,POINT (68.048701 33.521789),Afghanistan,Asia,3
2018,Nyirol county,8.5,32.0,POINT (32.000000 8.500000),South Sudan,Africa,2
2018,Akobo county,7.933333,33.0,POINT (33.000000 7.933333),South Sudan,Africa,2
2018,Zabīd town,14.277424,43.368409,POINT (43.368409 14.277424),Yemen (North Yemen),Middle East,9
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,6
2018,Siirt province,37.93,42.270278000000005,POINT (42.270278 37.930000),Turkey,Middle East,3
2018,Basiyan locality,37.184722,44.254444,POINT (44.254444 37.184722),Iraq,Middle East,3
2018,Bitlis province,38.342005,42.391341,POINT (42.391341 38.342005),Turkey,Middle East,2
2018,Qoryoley town,1.7833330000000003,44.533333,POINT (44.533333 1.783333),Somalia,Africa,0
2018,Tsangatsini village,-3.713056,39.449166999999996,POINT (39.449167 -3.713056),Kenya,Africa,1
2018,Dahūk province,37.0,43.25,POINT (43.250000 37.000000),Iraq,Middle East,2
2018,Sumbusu village (Bahema Nord),1.9369560000000001,30.7,POINT (30.700000 1.936956),DR Congo (Zaire),Africa,3
2018,Afghanistan,33.0,65.0,POINT (65.000000 33.000000),Afghanistan,Asia,10
2018,Shirin Tagab district,36.251447999999996,64.83094799999999,POINT (64.830948 36.251448),Afghanistan,Asia,13
2018,Kabul city,34.531094,69.162796,POINT (69.162796 34.531094),Afghanistan,Asia,2
2018,Islam Qala village,36.2303,64.8571,POINT (64.857100 36.230300),Afghanistan,Asia,13
2018,Warmahan village,2.3963400000000004,45.01587,POINT (45.015870 2.396340),Somalia,Africa,3
2018,Bama lga,11.520589999999999,14.09661,POINT (14.096610 11.520590),Nigeria,Africa,4
2018,Ifoukaretane locality,15.703129999999998,2.440466,POINT (2.440466 15.703130),Mali,Africa,5
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,1
2018,India-Nagaland/Myanmar border region,26.56,95.14,POINT (95.140000 26.560000),India,Asia,5
2018,Logar province,34.0,69.25,POINT (69.250000 34.000000),Afghanistan,Asia,2
2018,El-Ghanayem town,26.87562,31.319526,POINT (31.319526 26.875620),Egypt,Middle East,4
2018,Chapa Dara district,34.960328999999994,70.703067,POINT (70.703067 34.960329),Afghanistan,Asia,8
2018,Torere village,-3.6031459999999997,138.11088,POINT (138.110880 -3.603146),Indonesia,Asia,2
2018,Dunga colline,-4.1514,29.9327,POINT (29.932700 -4.151400),Burundi,Africa,2
2018,Garkay Kandao pass,34.14083,71.04944,POINT (71.049440 34.140830),Afghanistan,Asia,1
2018,Surkh Rod district,34.393848999999996,70.274439,POINT (70.274439 34.393849),Afghanistan,Asia,2
2018,al-Bayḑā’ governorate,14.341660000000001,45.394420000000004,POINT (45.394420 14.341660),Yemen (North Yemen),Middle East,2
2018,Zarghun Shahr district,32.854693,68.476915,POINT (68.476915 32.854693),Afghanistan,Asia,1
2018,Abyei district,9.595,28.436,POINT (28.436000 9.595000),Sudan,Africa,2
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,1
2018,Bohdanivka village,47.628227,37.756440999999995,POINT (37.756441 47.628227),Ukraine,Europe,3
2018,Nawabad village,37.4015,69.9177,POINT (69.917700 37.401500),Afghanistan,Asia,16
2018,Quixeramobim town,-5.19917,-39.29278,POINT (-39.292780 -5.199170),Brazil,Americas,4
2018,Boulay village,13.347468,24.345325,POINT (24.345325 13.347468),Sudan,Africa,1
2018,Monguno lga,12.57852,13.617270000000001,POINT (13.617270 12.578520),Nigeria,Africa,3
2018,Hamrin mountains,35.037183,43.645934999999994,POINT (43.645935 35.037183),Iraq,Middle East,2
2018,Kutkai Township,23.574375,98.07685500000001,POINT (98.076855 23.574375),Myanmar (Burma),Asia,1
2018,Banki town,11.255863,14.152438,POINT (14.152438 11.255863),Nigeria,Africa,4
2018,Charkh district,33.816745000000004,68.918396,POINT (68.918396 33.816745),Afghanistan,Asia,0
2018,Ghorband district (Sia Gird),35.010389,68.787686,POINT (68.787686 35.010389),Afghanistan,Asia,5
2018,Darnah town,32.767041,22.636685999999997,POINT (22.636686 32.767041),Libya,Africa,2
2018,Obe district,34.36058,63.250427,POINT (63.250427 34.360580),Afghanistan,Asia,11
2018,Abyan governorate,13.786202,46.141765,POINT (46.141765 13.786202),Yemen (North Yemen),Middle East,1
2018,Beni territory,0.5,29.466666999999998,POINT (29.466667 0.500000),DR Congo (Zaire),Africa,1
2018,Northern Iraq,36.166667,42.583333,POINT (42.583333 36.166667),Iraq,Middle East,3
2018,Bitlis province,38.342005,42.391341,POINT (42.391341 38.342005),Turkey,Middle East,4
2018,Tugi village,6.0831,9.8977,POINT (9.897700 6.083100),Cameroon,Africa,7
2018,Chapa Dara district,34.960328999999994,70.703067,POINT (70.703067 34.960329),Afghanistan,Asia,3
2018,I-n-Tillit village,15.546110999999998,-0.460556,POINT (-0.460556 15.546111),Mali,Africa,2
2018,Misugi colline,-3.333889,30.63,POINT (30.630000 -3.333889),Burundi,Africa,1
2018,Gamboru-Ngala town,12.337716,14.180516,POINT (14.180516 12.337716),Nigeria,Africa,3
2018,Sévaré town,14.527420000000001,-4.09344,POINT (-4.093440 14.527420),Mali,Africa,6
2018,Banki town,11.255863,14.152438,POINT (14.152438 11.255863),Nigeria,Africa,2
2018,Kingarwa village,12.66013,13.369670000000001,POINT (13.369670 12.660130),Nigeria,Africa,4
2018,Trehgam Village,34.453647,74.108642,POINT (74.108642 34.453647),India,Asia,1
2018,Themna Village,33.866336,74.898036,POINT (74.898036 33.866336),India,Asia,1
2018,Donetsk Oblast,48.14,37.74,POINT (37.740000 48.140000),Ukraine,Europe,4
2018,Maymana-Shibirghan highway (Faryab province),36.34802,64.88635,POINT (64.886350 36.348020),Afghanistan,Asia,4
2018,Nangarhar province,34.33333,70.41667,POINT (70.416670 34.333330),Afghanistan,Asia,12
2018,Bambari town,5.7652779999999995,20.674167,POINT (20.674167 5.765278),Central African Republic,Africa,2
2018,Khogyani district,34.227055,70.146752,POINT (70.146752 34.227055),Afghanistan,Asia,3
2018,Gorgori village,34.1029,70.40100000000001,POINT (70.401000 34.102900),Afghanistan,Asia,3
2018,Jawand district,35.002284,64.33631899999999,POINT (64.336319 35.002284),Afghanistan,Asia,6
2018,Moqam Khan village,34.39692,70.46083,POINT (70.460830 34.396920),Afghanistan,Asia,1
2018,Soran district,36.65,44.53,POINT (44.530000 36.650000),Iraq,Middle East,1
2018,Kacu village,34.01862,70.506271,POINT (70.506271 34.018620),Afghanistan,Asia,2
2018,Shirin Tagab district,36.251447999999996,64.83094799999999,POINT (64.830948 36.251448),Afghanistan,Asia,4
2018,Dahūk province,37.0,43.25,POINT (43.250000 37.000000),Iraq,Middle East,3
2018,Şırnak province,37.449444,42.574444,POINT (42.574444 37.449444),Turkey,Middle East,3
2018,Van province,38.407357,43.717793,POINT (43.717793 38.407357),Turkey,Middle East,2
2018,Anadawa village,11.91349,13.69055,POINT (13.690550 11.913490),Nigeria,Africa,0
2018,Koro cercle,14.339856,-2.9486790000000003,POINT (-2.948679 14.339856),Mali,Africa,0
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,0
2018,Zanga village,11.11984,13.8742,POINT (13.874200 11.119840),Cameroon,Africa,1
2018,Basiyan locality,37.184722,44.254444,POINT (44.254444 37.184722),Iraq,Middle East,4
2018,Van province,38.407357,43.717793,POINT (43.717793 38.407357),Turkey,Middle East,1
2018,Sunguuni village,0.0050100000000000006,42.6559,POINT (42.655900 0.005010),Somalia,Africa,11
2018,Maban county,9.979167,33.75,POINT (33.750000 9.979167),South Sudan,Africa,18
2018,Qaḑā’ Makhmūr,35.75,43.65,POINT (43.650000 35.750000),Iraq,Middle East,3
2018,Jalrez district,34.525025,68.582346,POINT (68.582346 34.525025),Afghanistan,Asia,3
2018,Bala Buluk district,32.771851,62.753066000000004,POINT (62.753066 32.771851),Afghanistan,Asia,6
2018,Mahajir Abad village,31.8589,64.5586,POINT (64.558600 31.858900),Afghanistan,Asia,6
2018,Lashkar Gah town,31.579996,64.37739599999999,POINT (64.377396 31.579996),Afghanistan,Asia,5
2018,al-Ḩudaydah governorate,14.917317,43.192787,POINT (43.192787 14.917317),Yemen (North Yemen),Middle East,1
2018,Rupchai village,8.193430000000001,30.124259999999996,POINT (30.124260 8.193430),South Sudan,Africa,1
2018,Qazat village,35.3834,64.7401,POINT (64.740100 35.383400),Afghanistan,Asia,3
2018,Chapa Dara district,34.960328999999994,70.703067,POINT (70.703067 34.960329),Afghanistan,Asia,6
2018,Mullah Harifi village,35.3901,64.7456,POINT (64.745600 35.390100),Afghanistan,Asia,2
2018,North Sinai governorate,30.5,33.7,POINT (33.700000 30.500000),Egypt,Middle East,5
2018,Telataï village,16.533333,1.516667,POINT (1.516667 16.533333),Mali,Africa,5
2018,Mbengwi village,6.0166699999999995,10.0,POINT (10.000000 6.016670),Cameroon,Africa,1
2018,Acha Tugui village,5.9909,9.943,POINT (9.943000 5.990900),Cameroon,Africa,0
2018,Boumbo village,14.4347,-3.2322900000000003,POINT (-3.232290 14.434700),Mali,Africa,10
2018,Bita village,11.16667,13.416670000000002,POINT (13.416670 11.166670),Nigeria,Africa,2
2018,Bala Bérim village,14.483329999999999,13.21667,POINT (13.216670 14.483330),Niger,Africa,6
2018,Dih Bala district,34.088452000000004,70.44381800000001,POINT (70.443818 34.088452),Afghanistan,Asia,2
2018,Sra Ghar mountain,32.42564,66.03884000000001,POINT (66.038840 32.425640),Afghanistan,Asia,15
2018,Chahar Dara district,36.654765000000005,68.566036,POINT (68.566036 36.654765),Afghanistan,Asia,8
2018,Barkin Ladi lga,9.54969,8.9344,POINT (8.934400 9.549690),Nigeria,Africa,0
2018,Mogadishu International Airport,2.016353,45.306422,POINT (45.306422 2.016353),Somalia,Africa,5
2018,Ghar Tapa Haji Mohammad Yar village,36.12977,64.64789,POINT (64.647890 36.129770),Afghanistan,Asia,6
2018,Bati Kot district,34.290316,70.761085,POINT (70.761085 34.290316),Afghanistan,Asia,0
2018,Jalalabad town,34.428844,70.45575,POINT (70.455750 34.428844),Afghanistan,Asia,19
2018,Milagros municipality,12.233255,123.49995200000001,POINT (123.499952 12.233255),Philippines,Asia,1
2018,Muler village,18.404942000000002,81.41145999999999,POINT (81.411460 18.404942),India,Asia,1
2018,Kunjak village,37.123821,68.987602,POINT (68.987602 37.123821),Afghanistan,Asia,4
2018,Qeshlaq area,37.172713,68.983685,POINT (68.983685 37.172713),Afghanistan,Asia,4
2018,Dih Bala district,34.088452000000004,70.44381800000001,POINT (70.443818 34.088452),Afghanistan,Asia,0
2018,Rodat district,34.273015,70.56796800000001,POINT (70.567968 34.273015),Afghanistan,Asia,0
2018,Dur Baba district,34.095172999999996,70.966693,POINT (70.966693 34.095173),Afghanistan,Asia,0
2018,Qaḑā’ Makhmūr,35.75,43.65,POINT (43.650000 35.750000),Iraq,Middle East,2
2018,Gao town,16.271667,-0.044722000000000005,POINT (-0.044722 16.271667),Mali,Africa,3
2018,Kirkūk town,35.468056,44.392222,POINT (44.392222 35.468056),Iraq,Middle East,2
2018,Brazzaville city,-4.259167,15.284722,POINT (15.284722 -4.259167),Congo,Africa,13
2018,Cuautlancingo municipality,19.113059,-98.258346,POINT (-98.258346 19.113059),Mexico,Americas,4
2018,Şırnak province,37.449444,42.574444,POINT (42.574444 37.449444),Turkey,Middle East,2
2018,Dihrawud district,32.584696,65.465693,POINT (65.465693 32.584696),Afghanistan,Asia,22
2018,Khas Uruzgan district,32.997793,66.690348,POINT (66.690348 32.997793),Afghanistan,Asia,21
2018,Chora district,32.92962,66.2608,POINT (66.260800 32.929620),Afghanistan,Asia,21
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,43
2018,Bambari region,5.7231309999999995,20.91754,POINT (20.917540 5.723131),Central African Republic,Africa,1
2018,Oromiya - SNNPR border (along the),5.960244,37.966233,POINT (37.966233 5.960244),Ethiopia,Africa,1
2018,Ndorobougou village,13.9922,-4.3325,POINT (-4.332500 13.992200),Mali,Africa,2
2018,Kahira village,-1.252802,28.922378000000002,POINT (28.922378 -1.252802),DR Congo (Zaire),Africa,10
2018,Yei town,4.0944400000000005,30.67639,POINT (30.676390 4.094440),South Sudan,Africa,3
2018,Eetpal village,18.806051,80.776641,POINT (80.776641 18.806051),India,Asia,1
2018,Chintalnar village,18.348531,81.196929,POINT (81.196929 18.348531),India,Asia,1
2018,Puli Alam town,33.995289,69.02274,POINT (69.022740 33.995289),Afghanistan,Asia,2
2018,Abparan village,34.205791,69.243195,POINT (69.243195 34.205791),Afghanistan,Asia,17
2018,Qaḑā’ Ba‘qūbah,33.666667,44.9,POINT (44.900000 33.666667),Iraq,Middle East,1
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,2
2018,Ciudad Juárez town,31.739444,-106.486944,POINT (-106.486944 31.739444),Mexico,Americas,1
2018,al-Ḩudaydah governorate,14.917317,43.192787,POINT (43.192787 14.917317),Yemen (North Yemen),Middle East,7
2018,Zabīd town,14.277424,43.368409,POINT (43.368409 14.277424),Yemen (North Yemen),Middle East,3
2018,At Tuḩaytā district,14.090082,43.179553000000006,POINT (43.179553 14.090082),Yemen (North Yemen),Middle East,8
2018,Pusao village,6.9484070000000004,124.4689,POINT (124.468900 6.948407),Philippines,Asia,1
2018,Awaran District,26.211568,65.42944200000001,POINT (65.429442 26.211568),Pakistan,Asia,6
2018,Şırnak province,37.449444,42.574444,POINT (42.574444 37.449444),Turkey,Middle East,1
2018,Tunceli province,39.083333,39.5,POINT (39.500000 39.083333),Turkey,Middle East,2
2018,Queimados town,-22.71611,-43.555279999999996,POINT (-43.555280 -22.716110),Brazil,Americas,5
2018,Fortaleza town,-3.7172199999999997,-38.54306,POINT (-38.543060 -3.717220),Brazil,Americas,3
2018,Gurzad village,36.1833,64.8742,POINT (64.874200 36.183300),Afghanistan,Asia,5
2018,Qarghayi district,34.52462,70.154999,POINT (70.154999 34.524620),Afghanistan,Asia,10
2018,Muqur district (Ghazni),32.945127,67.783463,POINT (67.783463 32.945127),Afghanistan,Asia,4
2018,Jar Qala village,36.69545,66.724586,POINT (66.724586 36.695450),Afghanistan,Asia,2
2018,Qarabagh district (Ghazni),33.220631,67.996501,POINT (67.996501 33.220631),Afghanistan,Asia,3
2018,Blakadja,6.678872,19.616736,POINT (19.616736 6.678872),Central African Republic,Africa,1
2018,al-Ḩudaydah governorate,14.917317,43.192787,POINT (43.192787 14.917317),Yemen (North Yemen),Middle East,16
2018,Ajristan district,33.516228999999996,67.114352,POINT (67.114352 33.516229),Afghanistan,Asia,3
2018,Naghlo village,34.63333,69.72083,POINT (69.720830 34.633330),Afghanistan,Asia,6
2018,Ghazni town,33.549999,68.416702,POINT (68.416702 33.549999),Afghanistan,Asia,3
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,1
2018,Dara-i-Pech district (Manogai),34.95455,70.914272,POINT (70.914272 34.954550),Afghanistan,Asia,3
2018,Sunguuni village,0.0050100000000000006,42.6559,POINT (42.655900 0.005010),Somalia,Africa,5
2018,Gorgunda village,18.169466,81.44892800000001,POINT (81.448928 18.169466),India,Asia,0
2018,Qansah Dere district,2.86,43.0,POINT (43.000000 2.860000),Somalia,Africa,0
2018,Datu Paglas village,6.746155,124.86938799999999,POINT (124.869388 6.746155),Philippines,Asia,4
2018,Poonch Sector,33.774468,74.094086,POINT (74.094086 33.774468),India,Asia,1
2018,Ghazni town,33.549999,68.416702,POINT (68.416702 33.549999),Afghanistan,Asia,2
2018,Baharak district (Takhar),36.834964,69.389269,POINT (69.389269 36.834964),Afghanistan,Asia,8
2018,Kot district,34.155777,70.598827,POINT (70.598827 34.155777),Afghanistan,Asia,0
2018,Sangin district,32.120374,64.994325,POINT (64.994325 32.120374),Afghanistan,Asia,9
2018,Shaar Shaar village,36.132,69.1988,POINT (69.198800 36.132000),Afghanistan,Asia,3
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,2
2018,Lashkar Gah town,31.579996,64.37739599999999,POINT (64.377396 31.579996),Afghanistan,Asia,8
2018,Basiyan locality,37.184722,44.254444,POINT (44.254444 37.184722),Iraq,Middle East,4
2018,Dih Bala district,34.088452000000004,70.44381800000001,POINT (70.443818 34.088452),Afghanistan,Asia,0
2018,Rodat district,34.273015,70.56796800000001,POINT (70.567968 34.273015),Afghanistan,Asia,0
2018,Achin district,34.056919,70.661263,POINT (70.661263 34.056919),Afghanistan,Asia,0
2018,Boya Town,32.957778000000005,69.92222199999999,POINT (69.922222 32.957778),Pakistan,Asia,2
2018,Rutshuru territory,-1.18,29.46,POINT (29.460000 -1.180000),DR Congo (Zaire),Africa,1
2018,Northern Iraq,36.166667,42.583333,POINT (42.583333 36.166667),Iraq,Middle East,1
2018,Logo lga,7.68922,9.25049,POINT (9.250490 7.689220),Nigeria,Africa,3
2018,Fortaleza town,-3.7172199999999997,-38.54306,POINT (-38.543060 -3.717220),Brazil,Americas,2
2018,Leer town,8.301789999999999,30.141790000000004,POINT (30.141790 8.301790),South Sudan,Africa,0
2018,Şırnak district,37.51393,42.454324,POINT (42.454324 37.513930),Turkey,Middle East,4
2018,Gara village,37.01051,43.418774,POINT (43.418774 37.010510),Iraq,Middle East,3
2018,Khas Uruzgan district,32.997793,66.690348,POINT (66.690348 32.997793),Afghanistan,Asia,37
2018,Shah Wali Kot district,32.080455,66.007358,POINT (66.007358 32.080455),Afghanistan,Asia,32
2018,Nad Ali district (Marja),31.625940999999997,63.861444999999996,POINT (63.861445 31.625941),Afghanistan,Asia,4
2018,Bala Buluk district,32.771851,62.753066000000004,POINT (62.753066 32.771851),Afghanistan,Asia,4
2018,Trikh Nawar locality (Nad Ali district),31.516938,64.207883,POINT (64.207883 31.516938),Afghanistan,Asia,3
2018,Between Huluqo and Ijara,-1.218536,40.765089,POINT (40.765089 -1.218536),Kenya,Africa,0
2018,Narayanpur District,19.60426,81.08119,POINT (81.081190 19.604260),India,Asia,2
2018,Abuja city,9.083333,7.533333,POINT (7.533333 9.083333),Nigeria,Africa,1
2018,Luanda city,-8.833333,13.333332999999998,POINT (13.333333 -8.833333),Angola,Africa,2
2018,Ab Band district,32.88363,68.06357,POINT (68.063570 32.883630),Afghanistan,Asia,13
2018,Adam Khan village,31.83052,64.58823000000001,POINT (64.588230 31.830520),Afghanistan,Asia,3
2018,Kanesk village,32.503494,62.310207,POINT (62.310207 32.503494),Afghanistan,Asia,3
2018,Northeastern Iraq,36.866527000000005,44.603167,POINT (44.603167 36.866527),Iraq,Middle East,1
2018,Dāqūq town,35.139234,44.449067,POINT (44.449067 35.139234),Iraq,Middle East,1
2018,Aquiles Serdán municipality,28.584540000000004,-105.88108000000001,POINT (-105.881080 28.584540),Mexico,Americas,6
2018,Ahome town,25.91985,-109.1732,POINT (-109.173200 25.919850),Mexico,Americas,0
2018,Ecatepec suburb,19.617252,-99.066007,POINT (-99.066007 19.617252),Mexico,Americas,1
2018,southern Thailand,6.421924,101.339479,POINT (101.339479 6.421924),Thailand,Asia,1
